Loan_ID,Port_ID,OriginalLoanAmount,OutstandingAmount,CollateralValue,CreditRating
96212,8,60000,55833,60000,B
96213,3,40000,34115,42000,A
96214,8,20000,18022,20000,AAA
96215,6,100000,82388,105000,BB
96216,2,40000,29960,40800,AA
96217,7,20000,15438,20600,BB
96218,2,60000,46493,60000,BBB
96219,1,40000,21576,43600,CCC
96220,2,60000,42850,61200,B
96221,1,80000,61178,84800,BB
96222,8,80000,75523,79200,AAA
96223,3,60000,53763,63600,AAA
96224,1,80000,68943,82400,BBB
96225,5,20000,16417,20200,AA
96226,3,80000,60034,83200,BB
96227,8,100000,87583,107000,BB
96228,4,100000,85357,108000,BBB
96229,3,40000,35511,40400,BBB
96230,6,60000,48306,59400,BBB
96231,3,80000,71933,80800,CCC
96232,3,40000,37441,39600,A
96233,7,100000,83766,103000,CCC
96234,7,40000,25843,40800,CCC
96235,1,100000,83116,102000,A
96236,1,20000,10670,20200,A
96237,1,80000,75178,81600,A
96238,3,100000,90879,102000,B
96239,3,40000,29635,40000,A
96240,2,80000,61800,83200,AA
96241,8,60000,42971,59400,BB
96242,1,60000,53413,61800,B
96243,8,60000,42969,63000,B
96244,6,60000,45582,63600,CCC
96245,2,40000,35014,42800,A
96246,6,80000,79329,88000,CCC
96247,4,100000,91658,105000,B
96248,4,80000,67760,84000,CCC
96249,8,100000,94724,110000,AAA
96250,5,60000,49676,60000,B
96251,7,100000,80991,102000,AA
96252,5,40000,38728,43200,AAA
96253,5,40000,27539,41200,BB
96254,1,20000,15606,22000,B
96255,8,20000,13053,21000,B
96256,7,40000,36532,40400,AA
96257,1,60000,55337,65400,AAA
96258,1,60000,46649,61800,B
96259,8,60000,43035,63000,B
96260,6,40000,37739,42400,AA
96261,8,60000,53962,61200,AAA
96262,6,100000,97094,105000,A
96263,1,100000,99304,105000,AA
96264,6,100000,91493,110000,CCC
96265,7,60000,41323,62400,AA
96266,6,80000,71362,81600,AAA
96267,6,60000,54905,63000,B
96268,2,80000,73083,82400,AA
96269,1,60000,57466,60600,AA
96270,2,100000,97939,106000,CCC
96271,7,20000,13647,22000,A
96272,2,40000,20211,42400,BB
96273,3,40000,36830,41600,BB
96274,4,100000,87458,100000,B
96275,1,100000,88505,104000,BBB
96276,3,40000,32174,44000,CCC
96277,1,40000,24930,40800,BBB
96278,3,40000,32751,43600,B
96279,6,60000,57103,64200,BB
96280,4,60000,52126,61800,B
96281,4,20000,14883,20800,B
96282,2,20000,12656,21600,BBB
96283,4,80000,72513,83200,B
96284,7,80000,74223,79200,B
96285,1,20000,15699,19800,BBB
96286,2,100000,83283,109000,BB
96287,7,40000,26517,40400,CCC
96288,6,100000,80787,100000,B
96289,8,40000,25591,44000,CCC
96290,5,60000,46379,61200,A
96291,2,100000,93951,101000,AAA
96292,6,40000,37266,44000,AA
96293,3,100000,92581,107000,AA
96294,3,40000,37122,42400,BBB
96295,8,80000,77815,79200,BB
96296,3,60000,58327,60600,BB
96297,7,40000,37102,41600,A
96298,4,40000,25988,40000,AAA
96299,7,60000,54499,64800,BBB
96300,3,60000,49795,64200,CCC
96301,3,20000,19783,20800,AAA
96302,5,60000,59247,60600,AAA
96303,1,60000,46302,66000,BBB
96304,8,100000,83300,110000,AA
96305,3,40000,29925,43200,BB
96306,3,20000,13932,20200,BB
96307,8,60000,47579,65400,AA
96308,6,60000,54452,63000,BB
96309,3,80000,69955,83200,A
96310,5,40000,33398,44000,AA
96311,6,100000,85461,104000,B
96312,5,60000,47025,64800,AA
96313,1,60000,58520,64200,AAA
96314,2,60000,53821,63600,BB
96315,2,100000,90985,106000,AA
96316,2,100000,80291,108000,BBB
96317,1,60000,57432,62400,AAA
96318,5,60000,55149,61800,BBB
96319,6,100000,92941,103000,AA
96320,6,60000,58593,61200,A
96321,6,100000,87770,107000,CCC
96322,8,20000,14736,22000,B
96323,5,60000,48609,61800,B
96324,3,100000,82849,99000,AAA
96325,2,80000,70786,80800,B
96326,6,100000,89935,99000,B
96327,1,60000,48759,61200,AA
96328,5,40000,22179,42800,CCC
96329,6,80000,69468,80000,BB
96330,5,40000,29122,42800,A
96331,7,100000,93888,110000,A
96332,4,60000,40605,60600,AA
96333,5,60000,50281,61800,BB
96334,1,100000,96184,103000,B
96335,2,100000,81368,104000,B
96336,7,20000,18307,20600,AAA
96337,6,100000,93659,108000,AA
96338,6,40000,25959,44000,CCC
96339,8,100000,81223,104000,A
96340,2,100000,83350,104000,BBB
96341,8,100000,86353,99000,BB
96342,8,100000,87095,110000,A
96343,4,80000,65197,88000,CCC
96344,6,40000,37220,42000,BB
96345,7,100000,81477,110000,BB
96346,5,100000,93377,104000,CCC
96347,4,20000,17845,21400,AAA
96348,3,40000,39951,44000,CCC
96349,8,60000,51895,63000,BB
96350,1,20000,18644,21200,BBB
96351,2,100000,89746,99000,AA
96352,4,40000,30458,40800,BBB
96353,3,100000,97180,100000,AA
96354,4,40000,32422,41600,B
96355,6,60000,43741,65400,BB
96356,8,100000,91548,104000,A
96357,8,60000,43201,60000,AAA
96358,2,40000,39169,43600,BBB
96359,2,40000,22527,41200,BB
96360,3,100000,94072,100000,BBB
96361,7,80000,77665,85600,BB
96362,1,40000,31481,42400,AA
96363,3,100000,98839,108000,B
96364,4,40000,25136,43600,AAA
96365,4,40000,38050,44000,BBB
96366,2,80000,73338,79200,BBB
96367,4,40000,24909,43600,BB
96368,2,100000,87070,106000,BBB
96369,7,40000,23495,40800,CCC
96370,5,40000,28588,41600,AA
96371,6,60000,46148,59400,BB
96372,8,40000,32895,40800,A
96373,8,80000,77783,88000,BBB
96374,2,40000,34637,43200,A
96375,3,80000,60829,88000,AAA
96376,1,40000,29432,40000,B
96377,6,100000,98379,103000,A
96378,5,20000,10135,21800,AA
96379,8,40000,33388,43600,BB
96380,6,60000,44260,61800,A
96381,3,60000,49477,61200,AA
96382,6,20000,13228,20800,AAA
96383,3,60000,48422,61800,B
96384,7,40000,24816,39600,B
96385,5,60000,47718,60600,AA
96386,8,100000,96954,103000,CCC
96387,6,80000,62707,84000,BB
96388,8,100000,82121,106000,A
96389,7,40000,28808,39600,AA
96390,6,80000,72218,81600,BBB
96391,5,80000,71895,86400,BB
96392,7,20000,14585,20400,A
96393,4,80000,74361,84000,CCC
96394,7,80000,60850,84800,B
96395,3,40000,25238,41600,AA
96396,5,60000,42322,66000,BB
96397,7,80000,68667,84000,A
96398,7,60000,59002,62400,AAA
96399,1,100000,87962,104000,AAA
96400,3,60000,50822,61800,AAA
96401,7,80000,61247,84000,A
96402,5,40000,25010,42000,A
96403,2,100000,94990,106000,B
96404,3,60000,49464,66000,BBB
96405,5,100000,85845,106000,B
96406,2,80000,66801,79200,CCC
96407,2,100000,80702,109000,B
96408,6,80000,63607,85600,A
96409,2,60000,49694,63000,CCC
96410,8,100000,86482,105000,AA
96411,3,40000,27847,42400,BBB
96412,2,60000,49933,65400,A
96413,2,80000,79095,80000,A
96414,1,20000,15173,22000,A
96415,4,80000,74502,88000,B
96416,1,80000,61384,82400,B
96417,1,60000,41318,65400,AA
96418,3,100000,90107,104000,AAA
96419,7,40000,36438,42000,BBB
96420,6,100000,84467,100000,CCC
96421,2,60000,57838,62400,CCC
96422,1,100000,90180,106000,A
96423,5,40000,29340,43200,BBB
96424,8,80000,77564,87200,BB
96425,1,60000,53076,61200,CCC
96426,6,80000,76467,85600,BBB
96427,3,20000,19175,21800,CCC
96428,3,80000,60806,87200,BBB
96429,3,60000,43520,60000,CCC
96430,6,80000,65127,85600,AAA
96431,5,20000,11087,21600,AA
96432,5,60000,48231,64800,A
96433,7,100000,96338,103000,BB
96434,4,80000,69985,87200,AAA
96435,2,80000,63465,86400,BB
96436,5,100000,80458,103000,AAA
96437,8,40000,33334,42400,AAA
96438,1,40000,28615,41200,BB
96439,1,40000,30750,40000,AAA
96440,5,100000,91081,103000,AA
96441,6,60000,46703,61800,A
96442,6,60000,56733,60600,BBB
96443,7,60000,45430,63000,A
96444,7,60000,59671,61200,AA
96445,5,100000,87945,100000,B
96446,6,40000,35735,41200,AAA
96447,4,40000,25950,43200,AA
96448,2,100000,86470,103000,BB
96449,5,100000,95487,106000,B
96450,5,40000,31879,44000,BBB
96451,1,100000,80410,100000,AAA
96452,4,60000,43879,60000,AAA
96453,6,60000,52991,61200,BB
96454,2,20000,13343,21200,BB
96455,7,60000,51853,64800,AAA
96456,1,80000,73282,82400,A
96457,4,100000,90037,107000,AAA
96458,2,100000,85763,108000,BB
96459,7,100000,91026,109000,A
96460,3,100000,83624,104000,A
96461,5,60000,44731,63600,A
96462,6,60000,56823,61200,AAA
96463,6,80000,60454,86400,BB
96464,1,80000,63057,80800,BBB
96465,7,40000,23844,41200,AA
96466,7,100000,96758,109000,BB
96467,5,60000,49390,62400,BB
96468,4,80000,79589,82400,B
96469,6,40000,34454,40400,BBB
96470,3,40000,24933,41200,AA
96471,4,100000,86041,102000,CCC
96472,1,60000,44852,59400,AAA
96473,6,20000,17958,20800,BBB
96474,7,20000,11524,20800,CCC
96475,5,20000,11086,20800,AA
96476,8,80000,76482,88000,BB
96477,6,100000,94891,104000,CCC
96478,3,60000,47099,62400,BB
96479,5,40000,36028,39600,AAA
96480,3,100000,98196,101000,AAA
96481,6,100000,83406,102000,AA
96482,4,100000,88745,106000,A
96483,3,40000,39445,42400,AAA
96484,1,40000,30561,42400,CCC
96485,1,60000,47005,63600,AAA
96486,4,20000,19509,20000,CCC
96487,5,40000,30734,42800,AAA
96488,5,60000,53752,60000,BBB
96489,6,100000,93529,107000,A
96490,3,100000,87663,107000,AA
96491,8,100000,96147,102000,BB
96492,3,80000,71280,81600,BB
96493,6,40000,36609,43200,BB
96494,8,80000,74353,84800,BB
96495,4,60000,47585,62400,AA
96496,5,60000,58044,63000,B
96497,4,60000,53824,62400,A
96498,4,80000,68482,82400,CCC
96499,1,40000,23022,43200,A
96500,8,40000,29567,42000,BBB
96501,8,100000,80183,107000,AA
96502,5,60000,49180,63600,A
96503,4,40000,25616,39600,BB
96504,5,40000,39669,43600,CCC
96505,3,80000,63347,83200,CCC
96506,6,80000,61293,87200,AA
96507,1,20000,19443,21800,CCC
96508,4,100000,98709,101000,AAA
96509,4,60000,59707,60600,AAA
96510,3,60000,56922,61200,BBB
96511,2,80000,72864,87200,AAA
96512,8,80000,72907,84000,A
96513,1,80000,79268,88000,BBB
96514,7,100000,90614,99000,B
96515,8,100000,86358,108000,B
96516,1,40000,28441,41200,A
96517,7,20000,11300,21400,AAA
96518,6,100000,80150,110000,CCC
96519,6,40000,37138,42000,BB
96520,5,80000,79748,88000,B
96521,7,60000,53050,61800,CCC
96522,1,80000,79487,79200,B
96523,8,80000,60752,79200,B
96524,3,80000,65297,80800,A
96525,3,60000,56180,61800,BBB
96526,5,40000,26342,40400,AA
96527,2,100000,84986,99000,BBB
96528,8,40000,23884,42000,A
96529,3,100000,83599,106000,B
96530,1,40000,31412,39600,BB
96531,5,100000,85697,102000,BB
96532,6,60000,54610,59400,B
96533,7,40000,30731,43200,AAA
96534,5,40000,21279,41200,AAA
96535,5,80000,73955,82400,BBB
96536,5,100000,96349,99000,B
96537,5,60000,43543,63600,A
96538,8,20000,14529,21200,A
96539,1,40000,22449,43200,B
96540,5,100000,83074,107000,CCC
96541,8,40000,30312,42400,A
96542,8,100000,94657,105000,BBB
96543,3,100000,90443,108000,AAA
96544,3,20000,11522,21600,BB
96545,2,100000,98345,100000,BB
96546,3,40000,34485,39600,B
96547,8,80000,65336,82400,B
96548,1,40000,20026,44000,AA
96549,5,40000,25529,39600,CCC
96550,2,100000,88281,110000,A
96551,7,40000,29849,41200,BBB
96552,3,40000,34145,42000,AA
96553,7,100000,81754,106000,B
96554,5,40000,29177,40800,AAA
96555,3,60000,50870,62400,BB
96556,3,40000,23442,42000,BB
96557,1,80000,74289,80800,BB
96558,6,60000,47754,63600,BB
96559,5,100000,91798,104000,AA
96560,3,40000,23883,40800,B
96561,2,80000,62361,81600,AAA
96562,8,100000,81809,102000,AAA
96563,2,20000,18147,21200,B
96564,5,60000,46202,62400,AAA
96565,2,100000,90686,109000,CCC
96566,2,80000,61720,87200,B
96567,4,40000,32457,43200,AA
96568,6,100000,82134,104000,AAA
96569,1,60000,43235,66000,BB
96570,1,80000,78339,82400,BBB
96571,7,100000,99930,109000,AA
96572,1,40000,21628,42800,B
96573,7,80000,75204,82400,CCC
96574,8,40000,21994,43200,BBB
96575,8,20000,17108,21800,BB
96576,2,100000,87173,99000,B
96577,5,40000,29299,41200,AA
96578,4,60000,56951,66000,B
96579,3,40000,22767,42000,AAA
96580,2,60000,57702,63000,A
96581,4,40000,23039,42000,AA
96582,8,80000,68301,86400,AA
96583,5,100000,88299,101000,A
96584,6,100000,99791,100000,A
96585,5,40000,27705,39600,BB
96586,5,100000,84832,102000,A
96587,5,40000,27693,42000,A
96588,7,40000,27488,43600,AA
96589,5,80000,69425,84800,CCC
96590,2,40000,21371,42800,AAA
96591,1,100000,92890,99000,BBB
96592,5,20000,18775,20000,BB
96593,2,100000,83281,102000,A
96594,5,80000,64394,80000,BBB
96595,6,100000,81361,104000,CCC
96596,4,40000,29493,40400,B
96597,1,80000,70457,87200,A
96598,4,60000,42738,59400,A
96599,3,60000,57645,66000,BBB
96600,4,40000,28068,42400,B
96601,1,40000,27487,40400,A
96602,3,80000,61648,86400,AA
96603,7,40000,31509,41200,AA
96604,2,100000,95900,99000,AAA
96605,2,60000,55694,63000,AAA
96606,2,100000,92669,110000,B
96607,4,60000,52474,65400,A
96608,6,100000,92539,110000,AAA
96609,3,100000,88539,101000,AAA
96610,4,20000,13500,20400,BB
96611,3,60000,54355,60600,AAA
96612,6,40000,24702,41200,BB
96613,5,80000,63220,82400,AAA
96614,7,20000,14812,21400,B
96615,5,100000,87150,110000,B
96616,1,100000,86294,109000,AA
96617,3,80000,77142,85600,AA
96618,6,40000,26127,42000,B
96619,4,40000,22161,41600,AA
96620,2,20000,13201,20400,B
96621,4,60000,56657,65400,AAA
96622,7,20000,16587,21400,A
96623,8,40000,20800,43600,BBB
96624,7,20000,18362,20200,A
96625,7,80000,66346,80000,BBB
96626,4,40000,23773,40400,BBB
96627,6,60000,43657,65400,B
96628,1,80000,75883,80000,BB
96629,7,20000,17825,20400,AAA
96630,4,60000,40524,64200,AA
96631,3,80000,70425,80000,AA
96632,1,40000,36008,40000,B
96633,4,80000,64058,84000,B
96634,8,20000,19478,21000,A
96635,5,80000,64389,84000,AA
96636,1,20000,11052,21400,BB
96637,1,40000,25217,40400,BB
96638,8,100000,82921,106000,BBB
96639,6,100000,87074,102000,A
96640,8,80000,63251,80000,BBB
96641,5,100000,97512,106000,A
96642,3,80000,63985,87200,CCC
96643,6,60000,58769,62400,BB
96644,3,40000,37941,41600,AAA
96645,6,60000,53163,60000,A
96646,1,100000,82811,108000,A
96647,2,80000,74437,80800,AA
96648,3,100000,92276,102000,B
96649,3,80000,78468,86400,BBB
96650,5,40000,32069,39600,CCC
96651,3,100000,85482,103000,BB
96652,2,40000,27383,44000,A
96653,1,60000,45689,59400,A
96654,6,40000,31255,42800,BBB
96655,2,100000,89855,108000,B
96656,1,40000,23367,41600,AA
96657,4,40000,26242,41200,A
96658,4,100000,93460,105000,BBB
96659,2,60000,48362,60000,AA
96660,6,80000,62224,86400,A
96661,5,40000,23945,43600,CCC
96662,4,60000,45668,60000,BB
96663,7,60000,49239,64800,B
96664,3,40000,21013,40800,BB
96665,3,60000,42770,66000,AAA
96666,8,60000,50416,60000,BB
96667,4,60000,46874,62400,BBB
96668,6,60000,56515,61800,A
96669,6,40000,33683,43600,A
96670,8,80000,70847,86400,CCC
96671,1,100000,91697,100000,AAA
96672,7,40000,23662,41600,BBB
96673,5,60000,46482,59400,BB
96674,8,80000,64200,81600,AAA
96675,2,60000,42040,60600,A
96676,2,100000,80127,106000,B
96677,5,60000,40952,66000,AAA
96678,3,80000,67520,84000,AAA
96679,2,60000,57342,61200,BB
96680,1,40000,25065,39600,CCC
96681,1,80000,61661,83200,AAA
96682,7,60000,43201,64200,AAA
96683,1,60000,48524,63000,AAA
96684,5,20000,15544,20800,AA
96685,3,80000,79109,85600,CCC
96686,3,80000,66351,81600,BBB
96687,2,40000,36523,42400,BB
96688,7,80000,69791,85600,BB
96689,1,40000,34762,40800,B
96690,2,100000,99265,99000,BB
96691,7,40000,38208,43200,BBB
96692,1,60000,50914,60600,AAA
96693,1,40000,23589,40000,BBB
96694,4,40000,26891,41200,BBB
96695,8,40000,22204,42000,B
96696,3,100000,89818,103000,A
96697,8,60000,40634,63600,CCC
96698,4,100000,86729,102000,AA
96699,5,60000,49468,60000,BB
96700,2,40000,39416,39600,B
96701,2,40000,34192,43200,BBB
96702,2,40000,33801,43600,AA
96703,1,60000,55740,66000,CCC
96704,2,40000,31846,40400,B
96705,3,100000,98216,100000,AAA
96706,2,40000,20035,39600,A
96707,2,60000,55198,62400,CCC
96708,1,80000,60907,84000,AAA
96709,8,80000,71525,87200,BBB
96710,1,80000,78063,86400,BB
96711,7,80000,65304,84000,BB
96712,8,80000,76384,79200,AA
96713,6,100000,87438,105000,AA
96714,6,100000,82071,106000,BBB
96715,3,100000,99089,103000,CCC
96716,2,60000,47624,63000,A
96717,3,20000,10751,21400,BB
96718,4,80000,66892,86400,AA
96719,8,40000,37689,41600,CCC
96720,7,80000,66656,82400,AA
96721,2,80000,61980,86400,AA
96722,1,60000,43001,64800,A
96723,5,80000,72128,86400,A
96724,1,40000,25204,44000,BBB
96725,8,80000,64280,81600,BBB
96726,4,100000,85866,103000,A
96727,7,60000,50884,63000,BB
96728,2,100000,80002,105000,A
96729,5,40000,38730,41600,AAA
96730,4,80000,71092,80800,AAA
96731,6,100000,82406,103000,A
96732,3,60000,52964,66000,AA
96733,1,20000,19083,21800,B
96734,3,80000,70553,82400,BB
96735,8,80000,71347,84800,BBB
96736,7,100000,99026,99000,A
96737,1,20000,14965,22000,B
96738,4,20000,12343,20600,CCC
96739,6,20000,15945,21800,BB
96740,1,80000,79372,80000,A
96741,8,60000,53118,61200,B
96742,8,100000,94874,99000,BB
96743,3,100000,91057,104000,BBB
96744,4,80000,66407,85600,CCC
96745,8,40000,35021,39600,AA
96746,3,60000,55926,61200,BBB
96747,7,60000,53989,63600,BB
96748,5,20000,14327,21000,BB
96749,1,40000,30554,41600,B
96750,8,40000,21259,44000,AA
96751,4,100000,95892,100000,CCC
96752,7,60000,41166,62400,CCC
96753,8,40000,23085,42000,CCC
96754,4,40000,25395,39600,CCC
96755,8,60000,44681,66000,AAA
96756,6,20000,16731,21800,CCC
96757,2,80000,76154,85600,BBB
96758,3,60000,55014,66000,BBB
96759,5,80000,68164,80800,B
96760,7,100000,91391,109000,BBB
96761,6,60000,43562,60600,AA
96762,7,100000,84529,102000,B
96763,5,40000,33514,44000,AA
96764,8,100000,98512,105000,CCC
96765,6,100000,88530,107000,BBB
96766,7,40000,23904,42800,BB
96767,2,100000,85344,107000,AAA
96768,2,20000,13525,20800,BBB
96769,1,20000,19273,21800,B
96770,7,100000,96889,107000,A
96771,3,60000,52320,61200,BB
96772,6,40000,25349,42000,AAA
96773,5,80000,75303,82400,CCC
96774,1,60000,50718,59400,AAA
96775,1,60000,46682,63000,B
96776,4,100000,92780,107000,BBB
96777,5,40000,39136,40400,BBB
96778,2,20000,18394,21000,BBB
96779,4,60000,59249,62400,CCC
96780,3,80000,67198,80800,B
96781,7,40000,32348,43600,BBB
96782,6,80000,79744,79200,B
96783,1,80000,77718,85600,CCC
96784,1,80000,60284,80000,B
96785,8,80000,66915,82400,CCC
96786,2,100000,85825,99000,AAA
96787,6,40000,37643,42400,AAA
96788,7,100000,89375,100000,AAA
96789,8,40000,33172,43200,BB
96790,6,80000,70006,79200,AA
96791,1,60000,51356,64200,BB
96792,4,60000,43906,60600,A
96793,7,20000,10215,20200,BBB
96794,3,100000,80013,102000,AA
96795,5,20000,10573,20000,AA
96796,2,40000,27207,43600,A
96797,4,60000,46368,61200,AAA
96798,5,80000,70046,82400,AA
96799,8,60000,46680,63600,A
96800,7,60000,50225,63000,BB
96801,1,80000,79902,85600,B
96802,7,60000,47869,66000,CCC
96803,3,20000,13276,20600,CCC
96804,6,60000,40883,64200,AA
96805,8,60000,59888,64200,AA
96806,1,40000,28467,42400,AA
96807,8,100000,88456,103000,AA
96808,1,80000,60509,81600,AA
96809,2,100000,98293,108000,A
96810,8,100000,94881,104000,B
96811,8,80000,61934,84800,AAA
96812,5,80000,76526,83200,AAA
96813,4,100000,96848,100000,AA
96814,7,60000,42391,59400,A
96815,1,40000,27785,43600,B
96816,4,100000,80885,100000,BB
96817,2,80000,65212,86400,CCC
96818,6,80000,60384,80800,B
96819,8,100000,94467,106000,BB
96820,5,100000,83547,105000,BBB
96821,7,80000,69333,84000,BBB
96822,1,100000,91567,109000,BB
96823,2,100000,84378,103000,BB
96824,8,40000,26203,42800,CCC
96825,1,80000,62283,84800,B
96826,1,60000,41939,66000,A
96827,5,80000,68580,88000,CCC
96828,2,100000,99689,110000,BB
96829,8,100000,83086,100000,A
96830,7,60000,44517,63000,AA
96831,7,40000,29972,43200,BBB
96832,6,40000,21876,42000,A
96833,7,60000,45762,63600,A
96834,1,20000,18392,22000,AA
96835,1,80000,77489,80800,AAA
96836,8,100000,85964,99000,BB
96837,7,100000,89174,107000,AA
96838,7,100000,98198,103000,BBB
96839,3,60000,52245,60600,CCC
96840,6,60000,58360,60000,B
96841,1,100000,92338,103000,AA
96842,5,20000,15178,20800,BBB
96843,3,40000,36348,40400,CCC
96844,8,100000,97552,103000,AA
96845,2,20000,11156,22000,AAA
96846,5,60000,55196,59400,AAA
96847,5,80000,68134,88000,BBB
96848,2,40000,32784,42000,AAA
96849,1,60000,42727,62400,BB
96850,5,40000,29757,40800,AAA
96851,4,100000,87469,100000,AAA
96852,1,80000,75272,84000,AAA
96853,4,40000,21358,43600,B
96854,5,40000,23745,43200,AAA
96855,5,60000,47467,61800,A
96856,6,100000,85053,99000,B
96857,3,40000,37602,41200,AA
96858,7,80000,66588,88000,AAA
96859,3,80000,78993,80000,B
96860,5,60000,47370,63600,CCC
96861,2,80000,71404,80000,A
96862,7,40000,37896,41600,A
96863,6,40000,25801,41600,A
96864,3,100000,97047,104000,BB
96865,3,20000,13560,21400,BB
96866,7,100000,91451,103000,BB
96867,7,100000,96012,107000,A
96868,7,100000,98595,100000,B
96869,4,60000,43541,61800,BBB
96870,7,100000,95383,101000,BBB
96871,8,60000,45153,61800,AA
96872,7,80000,64734,84800,AA
96873,8,100000,85465,100000,BB
96874,1,100000,93324,100000,BB
96875,8,40000,36982,40800,B
96876,5,40000,23919,40000,B
96877,6,40000,20178,40000,BB
96878,1,80000,78118,86400,BB
96879,4,20000,19981,20400,AAA
96880,5,20000,14841,21000,CCC
96881,1,80000,76553,82400,BBB
96882,1,20000,16436,20000,BB
96883,7,100000,91165,100000,B
96884,8,20000,17831,20400,BB
96885,4,80000,68942,88000,B
96886,8,40000,31088,40400,A
96887,7,40000,28049,42800,AAA
96888,8,40000,21144,42000,B
96889,6,80000,72762,84000,A
96890,2,40000,33009,44000,A
96891,5,80000,65268,86400,CCC
96892,8,80000,76376,86400,A
96893,3,40000,24138,40000,CCC
96894,2,40000,36086,44000,B
96895,3,60000,58747,61200,B
96896,2,80000,65201,79200,CCC
96897,8,100000,95247,103000,BBB
96898,3,80000,74395,80000,BB
96899,6,80000,70011,87200,B
96900,6,100000,88929,102000,BBB
96901,4,20000,17424,20800,BBB
96902,3,40000,20722,42000,BB
96903,6,40000,38646,40400,A
96904,5,60000,47713,64200,BBB
96905,1,40000,37709,42800,AAA
96906,5,100000,80365,109000,BBB
96907,7,100000,98068,103000,CCC
96908,8,40000,26156,43200,CCC
96909,1,20000,12631,20200,AAA
96910,4,60000,50056,60000,BB
96911,8,60000,45561,61200,AAA
96912,8,100000,93738,100000,BBB
96913,3,100000,80002,106000,BB
96914,8,40000,37431,43600,A
96915,7,100000,93981,100000,BB
96916,5,20000,11566,20800,BBB
96917,8,100000,91347,108000,A
96918,8,40000,28253,43200,AAA
96919,5,20000,19218,21600,B
96920,3,40000,39768,41200,B
96921,5,40000,39712,42400,AA
96922,3,40000,29092,42400,CCC
96923,8,40000,31498,40400,BBB
96924,3,60000,41197,60000,AA
96925,5,80000,76035,87200,BBB
96926,2,100000,84398,103000,B
96927,4,60000,46006,62400,CCC
96928,4,20000,18707,19800,AA
96929,4,40000,38240,43600,BB
96930,5,60000,47728,66000,A
96931,8,20000,14575,20000,B
96932,3,100000,95482,100000,BBB
96933,6,20000,14176,20000,BBB
96934,4,40000,23580,40400,A
96935,2,80000,63696,86400,BB
96936,4,80000,65506,81600,AA
96937,3,20000,10370,20200,A
96938,5,60000,53199,60000,BBB
96939,8,100000,93389,101000,AAA
96940,4,80000,70307,80800,AAA
96941,6,60000,58802,64800,AA
96942,5,80000,77414,80800,CCC
96943,7,20000,12947,20000,CCC
96944,5,40000,37222,39600,A
96945,1,20000,17549,20800,AA
96946,5,40000,32047,44000,AAA
96947,4,40000,35667,42800,AAA
96948,2,60000,54311,60000,A
96949,5,40000,35807,41600,CCC
96950,7,60000,54306,59400,B
96951,5,60000,44217,64800,AA
96952,2,40000,28630,40400,AAA
96953,7,60000,44463,66000,B
96954,7,60000,56078,60600,BBB
96955,7,80000,60225,84000,AAA
96956,8,100000,80056,110000,BB
96957,7,100000,96200,99000,BB
96958,1,80000,60175,83200,AA
96959,3,40000,35098,41600,CCC
96960,1,60000,43295,64200,BBB
96961,1,60000,57396,65400,AAA
96962,6,60000,49141,64200,AA
96963,7,100000,89123,108000,A
96964,5,100000,81295,106000,A
96965,5,40000,26343,42800,B
96966,1,60000,48588,60600,AA
96967,5,20000,19942,21200,AAA
96968,4,100000,88884,102000,BB
96969,5,100000,97853,110000,B
96970,6,40000,35125,42000,A
96971,2,100000,84123,103000,BBB
96972,3,60000,52869,62400,AAA
96973,1,60000,44107,63600,BB
96974,7,80000,78935,81600,B
96975,3,40000,22686,42800,AA
96976,1,40000,23025,39600,BB
96977,3,20000,10970,20400,CCC
96978,8,40000,25465,41200,AAA
96979,8,40000,23181,44000,CCC
96980,2,40000,30749,40800,B
96981,2,60000,58239,62400,BB
96982,6,40000,24368,40400,BBB
96983,5,80000,74274,80000,BBB
96984,5,60000,54157,59400,AAA
96985,8,60000,50648,62400,AA
96986,2,60000,49355,63600,BB
96987,4,80000,79272,82400,A
96988,6,60000,52135,63600,AA
96989,8,40000,32175,42000,CCC
96990,6,40000,29262,40400,AAA
96991,3,60000,52107,61800,AAA
96992,5,60000,40868,65400,B
96993,7,40000,25989,39600,AA
96994,1,60000,47966,64800,BBB
96995,7,20000,11008,21400,A
96996,4,100000,85337,102000,AA
96997,1,100000,81484,106000,BB
96998,7,60000,50481,63600,AAA
96999,8,80000,62988,86400,BBB
97000,2,20000,10504,21200,AAA
97001,2,40000,23639,42400,AAA
97002,5,100000,96255,103000,AA
97003,3,60000,49507,66000,B
97004,8,40000,28523,43600,CCC
97005,4,60000,40889,63000,AAA
97006,6,60000,48807,66000,BBB
97007,7,80000,61151,80800,AAA
97008,7,80000,73266,80000,CCC
97009,7,60000,49259,61200,BBB
97010,3,60000,47675,61200,BB
97011,8,20000,16613,20800,A
97012,4,40000,26869,44000,A
97013,5,20000,19277,20600,A
97014,5,40000,33660,44000,BBB
97015,8,40000,38066,40800,BBB
97016,6,100000,88186,105000,B
97017,2,40000,21428,41600,AAA
97018,3,60000,42724,59400,AA
97019,1,20000,12318,22000,A
97020,7,80000,77187,82400,AAA
97021,8,40000,36590,41200,BB
97022,8,100000,81282,105000,AA
97023,1,80000,75639,83200,BBB
97024,5,40000,35449,40800,A
97025,2,40000,21816,42800,AA
97026,2,80000,67059,81600,AAA
